StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,C1.1_1,C1.1_2,C1.1_3,C1.1_4,C1.2_1,C1.2_2,C1.2_3,C1.2_4,C1.3_1,C1.3_2,C1.3_3,C1.3_4,C1.4_1,C1.4_2,C1.4_3,C1.4_4,C1.5_1,C1.5_2,C1.5_3,C1.5_4,C1.6_1,C1.6_2,C1.6_3,C1.6_4,C1.7_1,C1.7_2,C1.7_3,C1.7_4,C1.8_1,C1.8_2,C1.8_3,C1.8_4,C1.9_1,C1.9_2,C1.9_3,C1.9_4,C2.1_1,C2.1_2,C2.1_3,C2.1_4,C2.2_1,C2.2_2,C2.2_3,C2.2_4,C2.3_1,C2.3_2,C2.3_3,C2.3_4,C2.4_1,C2.4_2,C2.4_3,C2.4_4,C2.5_1,C2.5_2,C2.5_3,C2.5_4,C2.6_1,C2.6_2,C2.6_3,C2.6_4,C2.7_1,C2.7_2,C2.7_3,C2.7_4,C2.8_1,C2.8_2,C2.8_3,C2.8_4,C2.9_1,C2.9_2,C2.9_3,C2.9_4,C3.1_1,C3.1_2,C3.1_3,C3.1_4,C3.1_5,C3.1_6,C3.1_7,C3.1_8,C3.1_9,C3.1_10,C3.1_11,C3.1_12,C3.2_1,C3.2_2,C3.2_3,C3.2_4,C3.2_5,C3.2_6,C3.2_7,C3.2_8,C3.2_9,C3.2_10,C3.2_11,C3.2_12,C3.3_1,C3.3_2,C3.3_3,C3.3_4,C3.3_5,C3.3_6,C3.3_7,C3.3_8,C3.3_9,C3.3_10,C3.3_11,C3.3_12,C4.1_1,C4.1_2,C4.1_3,C4.1_4,C4.1_5,C4.1_6,C4.1_7,C4.1_8,C4.1_9,C4.1_10,C4.1_11,C4.1_12,C4.2_1,C4.2_2,C4.2_3,C4.2_4,C4.2_5,C4.2_6,C4.2_7,C4.2_8,C4.2_9,C4.2_10,C4.2_11,C4.2_12,C4.3_1,C4.3_2,C4.3_3,C4.3_4,C4.3_5,C4.3_6,C4.3_7,C4.3_8,C4.3_9,C4.3_10,C4.3_11,C4.3_12,Q28,Q25,Q49,Q29,SC0
2020-11-16 05:06:09,2020-11-16 05:10:33,0,175.141.82.167,100,264,1,2020-11-16 05:10:33,R_3F4BgWU696fR0oQ,,,,,3.0081024169921875,101.77191162109375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,5,4,4,3,4,4,5,4,6,4,5,4,4,4,3,4,5,3,5,3,4,6,5,2,2,4,4,4,4,4,5,3,3,Senior Consultant,60hr,3years,,132
2020-11-16 05:15:01,2020-11-16 05:22:18,0,172.58.83.93,100,437,1,2020-11-16 05:22:18,R_25MVRnZwzJVmYrN,,,,,45.0001068115234375,-93.098602294921875,anonymous,EN,4,5,4,3,5,4,5,4,5,4,5,5,5,5,3,2,4,5,5,4,5,5,5,4,4,4,3,4,5,5,4,5,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VP of Business Intelligence,60,7 years,I would answer differently if it wasn't wfh during covid,158
2020-11-16 05:32:45,2020-11-16 05:35:45,0,97.84.29.67,100,179,1,2020-11-16 05:35:45,R_23fvpKrLkvdY8Bl,,,,,33.5886993408203125,-86.7649993896484375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,5,2,6,1,2,2,1,6,3,1,6,4,1,3,1,2,5,2,3,4,2,5,2,5,3,1,2,4,3,6,4,1,4,HR Specialist,45,4 years,,86
2020-11-16 05:53:54,2020-11-16 05:58:24,0,74.102.60.80,100,270,1,2020-11-16 05:58:25,R_2ru755sm5bvTLEe,,,,,40.94769287109375,-74.06719970703125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,3,5,5,5,6,5,2,5,3,5,2,4,6,5,5,5,4,5,4,5,4,6,5,1,5,6,5,6,6,6,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Special Agent - criminal investigator,60,15 years,,81
2020-11-16 05:59:56,2020-11-16 06:03:24,0,107.117.200.132,100,207,1,2020-11-16 06:03:24,R_8ptCVlPE8K7AoPD,,,,,42.4557037353515625,-83.65419769287109375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,4,6,5,5,4,1,5,4,4,5,2,3,6,5,4,6,2,6,5,6,5,6,6,1,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talent acquisition manager,40/50,2 years,,78
2020-11-16 06:17:42,2020-11-16 06:22:43,0,73.198.179.101,100,301,1,2020-11-16 06:22:43,R_2S2BT5MrYBxqnHv,,,,,40.8022003173828125,-74.19139862060546875,anonymous,EN,3,4,5,4,5,5,5,3,5,5,6,5,6,3,6,2,6,5,6,5,6,6,5,6,5,2,1,5,5,6,2,6,6,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Analyst,45,2.5 years,,118
2020-11-16 06:22:14,2020-11-16 06:27:37,0,73.248.102.198,100,323,1,2020-11-16 06:27:37,R_1JFwaKBr0Fr7IgW,,,,,39.6649932861328125,-74.97100067138671875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,3,2,3,2,2,6,3,3,1,5,1,3,2,2,2,4,1,4,4,1,2,2,6,2,5,6,5,4,4,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Management Consultant,45,1.5 years,I am proud of my job because of others’ perceptions of it - not because I enjoy the actual work I do.,92
2020-11-16 06:10:18,2020-11-16 06:31:07,0,172.58.236.200,100,1249,1,2020-11-16 06:31:08,R_uzaCuBue05a9dXX,,,,,40.76409912109375,-74.16539764404296875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,6,6,4,3,5,5,3,2,6,4,5,4,5,4,5,4,4,5,1,5,5,5,6,6,4,5,6,6,6,5,5,6,5,Legal Secretary,35,27,,107
2020-11-16 06:42:28,2020-11-16 06:47:18,0,72.76.224.165,100,289,1,2020-11-16 06:47:18,R_QnPmbJPFV9mCpGh,,,,,39.8018951416015625,-74.52559661865234375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,6,4,5,5,2,5,2,4,5,3,4,5,4,4,2,4,5,5,6,3,1,2,2,5,5,3,6,5,5,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barista,25,3 months,,120
2020-11-16 06:46:07,2020-11-16 06:50:27,0,73.29.200.206,100,259,1,2020-11-16 06:50:27,R_2aRJbFxUZMyDodS,,,,,39.8450927734375,-74.2021026611328125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,6,1,6,5,2,4,3,5,3,5,5,3,5,4,3,5,5,5,4,5,5,2,2,6,4,3,5,5,3,5,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assistant manager,55,12 years,,97
2020-11-16 05:57:55,2020-11-16 06:51:51,0,101.93.74.246,100,3236,1,2020-11-16 06:51:52,R_2OYDpj2tyubvTsn,,,,,31.0449066162109375,121.401214599609375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,4,4,3,5,5,3,4,5,5,5,2,5,5,5,5,6,2,5,6,6,5,5,6,2,6,6,6,6,6,6,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Senior Research Scientist, Talent Assessment and Analytics",45,2.5 years,,56
2020-11-16 06:55:49,2020-11-16 06:59:40,0,174.130.201.102,100,231,1,2020-11-16 06:59:40,R_2ypI5neJ9yqD1o7,,,,,40.227996826171875,-76.11589813232421875,anonymous,EN,1,4,4,2,4,4,4,5,3,4,4,3,2,2,5,3,3,4,5,5,4,4,3,5,4,4,4,5,1,2,5,4,5,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Front end associate,25-30,6 months,,130
2020-11-16 07:02:13,2020-11-16 07:06:26,0,98.223.40.111,100,253,1,2020-11-16 07:06:27,R_1lgJF10VGniDYFn,,,,,41.7516937255859375,-88.24140167236328125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,6,5,3,6,4,5,3,6,3,5,4,3,6,5,5,6,4,5,5,6,5,6,6,5,5,6,6,6,6,6,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"School psychologist ",45,20 years,"Love my job, I’ve done it long enough that it has lost the challenges I enjoyed. I have also become proficient enough that I have gotten lazy about it.  That is bad.",57
2020-11-16 07:05:58,2020-11-16 07:13:19,0,75.72.170.54,100,441,1,2020-11-16 07:13:19,R_2tE7tqzQnn8wZLm,,,,,45.0196075439453125,-93.24019622802734375,anonymous,EN,2,6,4,2,3,3,1,6,3,5,4,1,5,1,2,1,3,1,5,5,4,3,4,5,1,5,1,2,1,2,6,3,2,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Analyst,"45+ ",10 months,,101
2020-11-16 07:12:19,2020-11-16 07:15:55,0,68.97.28.10,100,215,1,2020-11-16 07:15:55,R_24PXe3sOaPnUAgN,,,,,35.2144012451171875,-97.4535980224609375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,6,5,4,3,2,4,3,6,5,5,2,5,5,5,5,6,2,4,5,6,5,3,5,5,6,5,6,6,4,6,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Analyst,30,Over a year,"There were two questions back-to-back that seemed redundant. I think it was asking about mentally being drained from work...I think. ",109
2020-11-16 05:20:59,2020-11-16 07:21:47,0,73.215.161.186,100,7247,1,2020-11-16 07:21:47,R_1gSksSHgcQgljbv,,,,,40.786895751953125,-74.25350189208984375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,2,5,2,3,6,,2,4,5,2,6,6,5,5,5,5,4,5,4,5,5,5,6,6,5,5,6,6,6,5,6,6,3,Graduate Tutor,15,1.5 years,,103
2020-11-16 07:16:23,2020-11-16 07:22:47,0,73.56.30.56,100,384,1,2020-11-16 07:22:47,R_w1sm4r6AwLi7yk9,,,,,26.5225982666015625,-80.05999755859375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,5,2,5,2,3,5,5,5,1,4,2,5,5,4,5,4,6,2,5,5,5,5,4,4,4,4,5,5,5,5,5,5,6,5,"Cyber security ",45,4 years,Stay positive,141
2020-11-16 07:26:35,2020-11-16 07:30:22,0,75.72.170.54,100,226,1,2020-11-16 07:30:22,R_TbHNZBw7jIW8yUV,,,,,45.0196075439453125,-93.24019622802734375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,3,2,4,3,2,4,4,3,2,4,2,3,4,3,3,4,3,4,5,4,4,4,4,3,5,5,4,4,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UX designer,40,1 year,,129
2020-11-16 07:34:10,2020-11-16 07:41:24,0,155.201.42.73,100,434,1,2020-11-16 07:41:25,R_2782d9B3MHnOO57,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,5,2,5,3,5,3,5,4,4,5,5,2,3,2,5,1,5,4,5,4,5,5,5,6,3,3,2,3,5,5,5,5,2,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Director of Learning Measurement & Analytics,50,14,"reverse scored items are a pain to answer, I know it's good psychometrically, but in the business world I never use them because people mess them up and it makes data analysis harder than it has to be. ",134
2020-11-16 07:39:20,2020-11-16 07:43:51,0,71.198.98.159,100,270,1,2020-11-16 07:43:51,R_3Ehy4s51fo6Gjpp,,,,,37.0608978271484375,-122.01979827880859375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,5,5,4,5,3,3,6,5,2,2,2,2,4,5,4,5,4,3,5,6,5,4,4,5,3,6,6,5,4,5,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Executive Assistant and office manager,6,2.5 years,,85
2020-11-16 07:43:59,2020-11-16 07:47:00,0,159.118.194.213,100,180,1,2020-11-16 07:47:00,R_2s6cxclltcjlloh,,,,,36.7407073974609375,-95.9272003173828125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,5,5,5,4,4,6,6,2,5,2,5,4,3,5,5,5,5,5,6,5,6,5,3,3,2,5,5,6,5,5,5,6,5,Psychologist,40,6 years,,127
2020-11-16 07:43:27,2020-11-16 07:52:18,0,68.47.32.209,100,531,1,2020-11-16 07:52:19,R_eJzMJXQC0Yap4t3,,,,,45.0702056884765625,-93.455596923828125,anonymous,EN,4,4,5,3,5,4,5,4,6,5,6,6,4,4,5,5,4,6,6,3,6,5,6,5,2,4,4,5,6,6,2,5,3,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sr. Program Manager,45-50,3 years,"The environment changed from in the office to working from home due to COVID, but my answers are the same in either case.",142
2020-11-16 07:49:12,2020-11-16 07:53:10,0,108.35.221.175,100,238,1,2020-11-16 07:53:11,R_31SYVK0ugyMICMz,,,,,40.742401123046875,-74.032501220703125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,5,6,6,3,4,5,5,4,4,4,3,5,6,3,6,6,6,4,6,3,5,2,4,2,3,4,5,6,6,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor,45,17,Nice work!!! We need a good engagement scale.,63
2020-11-16 07:53:08,2020-11-16 07:59:26,0,97.116.90.135,100,378,1,2020-11-16 07:59:27,R_vIapglt56lBvpOV,,,,,45.0139007568359375,-93.15450286865234375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,3,2,3,5,4,4,3,3,3,3,3,5,4,4,4,5,3,6,5,5,4,5,2,4,3,4,4,5,4,5,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sales Manager,35,10 years,,96
2020-11-16 07:54:22,2020-11-16 07:59:29,0,104.129.196.190,100,307,1,2020-11-16 07:59:29,R_2tFiOZ7KDUPhQtH,,,,,41.97039794921875,-87.7035980224609375,anonymous,EN,1,6,5,2,3,2,5,6,2,5,5,4,6,4,5,2,3,4,5,3,6,6,1,5,5,6,2,2,4,1,5,2,3,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Technical Support Specialist,40,3 years,,100
2020-11-16 06:48:04,2020-11-16 07:59:31,0,207.153.26.25,100,4287,1,2020-11-16 07:59:32,R_3JCn9afAZzY5LLt,,,,,44.9691009521484375,-93.2843017578125,anonymous,EN,4,3,3,4,5,4,5,2,6,6,6,6,2,2,5,2,5,5,5,4,5,6,5,5,3,4,3,2,5,4,4,5,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Organization Development Consultant,40,5,"IMO, challenges of wfh, generalized anxiety around COVID, and racial unrest, are going to impact burnout, engagement, etc., even if someone typically feels engaged and committed to their job. Might result in some funky responses to various items.",146
2020-11-16 07:55:23,2020-11-16 08:00:00,0,216.71.9.20,100,276,1,2020-11-16 08:00:00,R_1IKMdiRBzvxCkb5,,,,,45.564605712890625,-94.3365020751953125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,5,3,5,5,3,3,4,5,4,3,6,6,4,5,4,6,5,6,3,6,5,5,5,6,2,4,5,6,4,5,5,5,3,Executive Director,50,4 years,,121
2020-11-16 07:48:55,2020-11-16 08:00:19,0,148.74.115.200,100,684,1,2020-11-16 08:00:20,R_RIGMDMcqGfavacp,,,,,40.3495941162109375,-74.2848968505859375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,3,5,4,5,6,3,6,5,5,6,5,4,5,3,5,2,3,4,3,6,,5,6,4,5,4,6,4,5,4,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118
2020-11-16 07:53:10,2020-11-16 08:03:11,0,23.122.206.49,100,601,1,2020-11-16 08:03:12,R_D90l7j3i9v3ACml,,,,,38.160797119140625,-85.78070068359375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,1,6,1,5,6,6,6,1,6,4,5,6,5,5,5,6,1,6,6,6,6,5,6,5,5,6,6,6,5,6,6,6,6,Post Closer,40-45,22 years,,67
2020-11-16 08:09:29,2020-11-16 08:13:28,0,45.30.122.66,100,238,1,2020-11-16 08:13:28,R_Y5FSS1dI5AipQeB,,,,,38.1278076171875,-85.5740966796875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,6,6,2,5,5,5,6,6,3,4,6,4,5,5,6,5,5,5,6,,6,6,,3,3,6,5,4,6,6,6,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Management,65,20 years,Na,50
2020-11-16 08:08:39,2020-11-16 08:14:37,0,174.219.19.183,100,357,1,2020-11-16 08:14:37,R_2780MKJuSf1DRPt,,,,,44.93389892578125,-93.12349700927734375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,6,1,5,4,5,4,3,5,5,5,6,2,2,6,6,5,5,2,5,6,6,5,5,4,3,5,5,4,6,6,6,6,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Operations Manager,50-60,3 years,,104
2020-11-16 08:14:15,2020-11-16 08:17:36,0,68.80.141.219,100,201,1,2020-11-16 08:17:37,R_2SDm4vdZT4Vrq44,,,,,39.97760009765625,-75.30989837646484375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,2,1,5,6,1,6,1,1,6,4,1,6,3,3,1,1,3,6,2,2,3,1,4,6,6,1,4,3,4,6,6,3,2,6,Internal wholsaler,50,"1.7 years ",,57
2020-11-16 08:16:49,2020-11-16 08:23:54,0,148.74.115.200,100,425,1,2020-11-16 08:23:55,R_1nVhwbEnc3QEso0,,,,,40.3495941162109375,-74.2848968505859375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,3,3,5,5,4,4,5,5,5,5,3,2,3,5,4,3,5,5,3,6,5,5,3,4,5,4,2,3,5,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pharmacist ",20,18,,143
2020-11-16 08:19:48,2020-11-16 08:24:39,0,67.4.212.59,100,290,1,2020-11-16 08:24:39,R_tRkMOUVq5UzMBc5,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,1,6,2,1,4,4,3,2,4,3,2,4,3,3,3,3,4,4,4,2,3,6,3,2,6,4,3,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research Analyst,40,3 years,,99
2020-11-16 08:19:56,2020-11-16 08:24:59,0,209.63.72.252,100,302,1,2020-11-16 08:24:59,R_3hyaKIg3X8uxYVn,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,3,1,4,2,3,4,5,5,3,6,2,1,5,4,5,5,2,4,5,6,5,5,5,2,5,6,5,6,5,6,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,40,6.5 years,,73
2020-11-16 08:22:08,2020-11-16 08:26:53,0,73.75.173.19,100,285,1,2020-11-16 08:26:53,R_2uWEdx6GFnhgKJJ,,,,,42.36669921875,-88.092498779296875,anonymous,EN,1,6,5,2,4,2,6,5,4,6,5,4,6,5,4,2,4,4,6,4,5,5,4,5,5,6,3,2,2,4,6,6,2,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Survey Specialist,45,2 years,No,115
2020-11-16 08:22:34,2020-11-16 08:28:29,0,68.119.25.24,100,355,1,2020-11-16 08:28:30,R_A7L57iazp7hwxgt,,,,,45.5428009033203125,-94.187103271484375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,3,5,5,4,3,3,5,3,4,3,3,5,2,3,5,3,4,5,4,5,5,4,5,5,3,4,4,5,5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Associate Professor,40,6 years,No,103
2020-11-16 08:25:41,2020-11-16 08:30:02,0,209.63.72.252,100,261,1,2020-11-16 08:30:03,R_10wTweHKbBEsuMJ,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,4,5,2,1,4,3,3,3,3,5,5,2,3,2,4,4,4,5,4,4,4,4,4,2,4,4,5,3,4,4,5,4,System Administrator,40,2 yr,"I want more time to re-energize during the day. Even if that means laying down on resting. Being at work does not allow this and it is currently socially unacceptable but I feel after a rest I am more productive and focused on work. ",127
2020-11-16 08:32:34,2020-11-16 08:36:43,0,73.32.107.142,100,248,1,2020-11-16 08:36:43,R_2afBZFuXZyyEDkF,,,,,29.7953033447265625,-95.49680328369140625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,3,5,4,5,3,4,3,6,4,4,3,4,5,5,4,3,5,4,4,5,3,3,3,4,3,4,3,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accountant,32,1 year,,132
2020-11-16 08:12:46,2020-11-16 08:46:49,0,107.77.223.24,100,2043,1,2020-11-16 08:46:49,R_UAprrtuRvZZYBGx,,,,,40.676300048828125,-73.9492034912109375,anonymous,EN,4,3,6,6,5,6,6,3,6,6,6,6,6,3,4,3,6,6,6,5,6,6,6,6,5,1,3,6,6,6,1,6,4,3,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Account Executive ",50,2 years,,104
2020-11-16 08:48:42,2020-11-16 08:54:55,0,198.203.175.175,100,372,1,2020-11-16 08:54:55,R_3FUPj23FV0JhSwr,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,4,4,5,4,4,5,4,2,6,6,6,5,6,3,5,3,5,5,5,5,6,5,5,6,3,2,2,5,5,5,1,6,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vice President,40-50,12 years,Johno is a horrible trombone player,137
